site,RecordingDate,Primary,Secondary,Detection
11A_479_FY19,11/11/2019,13,1,0
11A_479_FY19,11/11/2019,13,2,0
11A_479_FY19,11/11/2019,13,3,0
11A_579_FY19,4/30/2019,1,1,0
11A_579_FY19,4/30/2019,1,2,0
11A_579_FY19,4/30/2019,1,3,0
11A_579_FY19,5/1/2019,2,1,0
11A_579_FY19,5/1/2019,2,2,0
11A_579_FY19,5/1/2019,2,3,0
11A_579_FY19,5/2/2019,3,1,0
11A_579_FY19,5/2/2019,3,2,0
11A_579_FY19,5/2/2019,3,3,0
11A_579_FY19,5/3/2019,4,1,0
11A_579_FY19,5/3/2019,4,2,0
11A_579_FY19,5/3/2019,4,3,0
11A_579_FY19,5/4/2019,5,1,0
11A_579_FY19,5/4/2019,5,2,0
11A_579_FY19,5/4/2019,5,3,0
11A_579_FY19,5/5/2019,6,1,0
11A_579_FY19,5/5/2019,6,2,0
11A_579_FY19,5/5/2019,6,3,0
11A_579_FY19,5/6/2019,7,1,0
11A_579_FY19,5/6/2019,7,2,0
11A_579_FY19,5/6/2019,7,3,0
11A_579_FY19,5/7/2019,8,1,0
11A_579_FY19,5/7/2019,8,2,0
11A_579_FY19,5/7/2019,8,3,0
11A_580_FY19,9/11/2019,1,1,0
11A_580_FY19,9/11/2019,1,2,0
11A_580_FY19,9/11/2019,1,3,0
11A_580_FY19,9/12/2019,2,1,0
11A_580_FY19,9/12/2019,2,2,0
11A_580_FY19,9/12/2019,2,3,0
11A_580_FY19,9/13/2019,3,1,0
11A_580_FY19,9/13/2019,3,2,0
11A_580_FY19,9/13/2019,3,3,0
11A_580_FY19,9/14/2019,4,1,0
11A_580_FY19,9/14/2019,4,2,0
11A_580_FY19,9/14/2019,4,3,0
11A_580_FY19,9/15/2019,5,1,0
11A_580_FY19,9/15/2019,5,2,0
11A_580_FY19,9/15/2019,5,3,0
11A_580_FY19,9/16/2019,6,1,0
11A_580_FY19,9/16/2019,6,2,0
11A_580_FY19,9/16/2019,6,3,0
11A_580_FY19,9/17/2019,7,1,0
11A_580_FY19,9/17/2019,7,2,0
11A_580_FY19,9/17/2019,7,3,0
11A_580_FY19,9/18/2019,8,1,0
11A_580_FY19,9/18/2019,8,2,0
11A_580_FY19,9/18/2019,8,3,0
11A_580_FY19,9/19/2019,9,1,0
11A_580_FY19,9/19/2019,9,2,0
11A_580_FY19,9/19/2019,9,3,0
11A_580_FY19,9/20/2019,10,1,0
11A_580_FY19,9/20/2019,10,2,0
11A_580_FY19,9/20/2019,10,3,0
11A_682_FY19,7/9/2019,1,1,0
11A_682_FY19,7/9/2019,1,2,0
11A_682_FY19,7/9/2019,1,3,0
11A_682_FY19,7/10/2019,2,1,0
11A_682_FY19,7/10/2019,2,2,0
11A_682_FY19,7/10/2019,2,3,0
11A_682_FY19,7/11/2019,3,1,0
11A_682_FY19,7/11/2019,3,2,0
11A_682_FY19,7/11/2019,3,3,0
11A_682_FY19,7/12/2019,4,1,0
11A_682_FY19,7/12/2019,4,2,0
11A_682_FY19,7/12/2019,4,3,0
11A_682_FY19,7/13/2019,5,1,0
11A_682_FY19,7/13/2019,5,2,0
11A_682_FY19,7/13/2019,5,3,0
11A_682_FY19,7/14/2019,6,1,0
11A_682_FY19,7/14/2019,6,2,0
11A_682_FY19,7/14/2019,6,3,0
11A_682_FY19,7/15/2019,7,1,0
11A_682_FY19,7/15/2019,7,2,0
11A_682_FY19,7/15/2019,7,3,0
11A_786_FY19,6/10/2019,1,1,0
11A_786_FY19,6/10/2019,1,2,0
11A_786_FY19,6/10/2019,1,3,0
11A_786_FY19,6/11/2019,2,1,0
11A_786_FY19,6/11/2019,2,2,0
11A_786_FY19,6/11/2019,2,3,0
11A_786_FY19,6/12/2019,3,1,0
11A_786_FY19,6/12/2019,3,2,0
11A_786_FY19,6/12/2019,3,3,0
11A_786_FY19,6/13/2019,4,1,0
11A_786_FY19,6/13/2019,4,2,0
11A_786_FY19,6/13/2019,4,3,0
11A_786_FY19,6/14/2019,5,1,0
11A_786_FY19,6/14/2019,5,2,0
11A_786_FY19,6/14/2019,5,3,0
11A_786_FY19,6/15/2019,6,1,0
11A_786_FY19,6/15/2019,6,2,0
11A_786_FY19,6/15/2019,6,3,0
11A_786_FY19,6/16/2019,7,1,0
11A_786_FY19,6/16/2019,7,2,0
11A_786_FY19,6/16/2019,7,3,0
11A_786_FY19,6/17/2019,8,1,0
11A_786_FY19,6/17/2019,8,2,0
11A_786_FY19,6/17/2019,8,3,0
11A_891_FY19,5/8/2019,1,1,0
11A_891_FY19,5/8/2019,1,2,0
11A_891_FY19,5/8/2019,1,3,0
11A_891_FY19,5/9/2019,2,1,0
11A_891_FY19,5/9/2019,2,2,0
11A_891_FY19,5/9/2019,2,3,0
11A_891_FY19,5/10/2019,3,1,0
11A_891_FY19,5/10/2019,3,2,0
11A_891_FY19,5/10/2019,3,3,0
11A_891_FY19,5/11/2019,4,1,0
11A_891_FY19,5/11/2019,4,2,0
11A_891_FY19,5/11/2019,4,3,0
11A_891_FY19,5/12/2019,5,1,0
11A_891_FY19,5/12/2019,5,2,0
11A_891_FY19,5/12/2019,5,3,0
11A_891_FY19,5/13/2019,6,1,0
11A_891_FY19,5/13/2019,6,2,0
11A_891_FY19,5/13/2019,6,3,0
11A_891_FY19,5/14/2019,7,1,0
11A_891_FY19,5/14/2019,7,2,0
11A_891_FY19,5/14/2019,7,3,0
11A_893_FY19,9/4/2019,1,1,0
11A_893_FY19,9/4/2019,1,2,0
11A_893_FY19,9/4/2019,1,3,0
11A_893_FY19,9/5/2019,2,1,0
11A_893_FY19,9/5/2019,2,2,0
11A_893_FY19,9/5/2019,2,3,0
11A_893_FY19,9/6/2019,3,1,0
11A_893_FY19,9/6/2019,3,2,0
11A_893_FY19,9/6/2019,3,3,0
11A_893_FY19,9/7/2019,4,1,0
11A_893_FY19,9/7/2019,4,2,0
11A_893_FY19,9/7/2019,4,3,0
11A_893_FY19,9/8/2019,5,1,0
11A_893_FY19,9/8/2019,5,2,0
11A_893_FY19,9/8/2019,5,3,0
11A_893_FY19,9/9/2019,6,1,0
11A_893_FY19,9/9/2019,6,2,0
11A_893_FY19,9/9/2019,6,3,0
11A_993_FY19,11/26/2018,1,1,0
11A_993_FY19,11/26/2018,1,2,0
11A_993_FY19,11/26/2018,1,3,0
11A_993_FY19,11/27/2018,2,1,0
11A_993_FY19,11/27/2018,2,2,0
11A_993_FY19,11/27/2018,2,3,0
11A_993_FY19,11/28/2018,3,1,0
11A_993_FY19,11/28/2018,3,2,0
11A_993_FY19,11/28/2018,3,3,0
11A_993_FY19,11/29/2018,4,1,0
11A_993_FY19,11/29/2018,4,2,0
11A_993_FY19,11/29/2018,4,3,0
11A_993_FY19,11/30/2018,5,1,0
11A_993_FY19,11/30/2018,5,2,0
11A_993_FY19,11/30/2018,5,3,0
11A_993_FY19,12/1/2018,6,1,0
11A_993_FY19,12/1/2018,6,2,0
11A_993_FY19,12/1/2018,6,3,0
11A_993_FY19,12/2/2018,7,1,0
11A_993_FY19,12/2/2018,7,2,0
11A_993_FY19,12/2/2018,7,3,0
11A_993_FY19,12/3/2018,8,1,0
11A_993_FY19,12/3/2018,8,2,0
11A_993_FY19,12/3/2018,8,3,0
11A_993_FY19,12/4/2018,9,1,0
11A_993_FY19,12/4/2018,9,2,0
11A_993_FY19,12/4/2018,9,3,0
11A_993_FY19,12/5/2018,10,1,0
11A_993_FY19,12/5/2018,10,2,0
11A_993_FY19,12/5/2018,10,3,0
11A_993_FY19,12/6/2018,11,1,0
11A_993_FY19,12/6/2018,11,2,0
11A_993_FY19,12/6/2018,11,3,0
11A_993_FY19,12/7/2018,12,1,0
11A_993_FY19,12/7/2018,12,2,0
11A_993_FY19,12/7/2018,12,3,0
11A_993_FY19,12/8/2018,13,1,0
11A_993_FY19,12/8/2018,13,2,0
11A_993_FY19,12/8/2018,13,3,0
11A_993_FY19,12/9/2018,14,1,0
11A_993_FY19,12/9/2018,14,2,0
11A_993_FY19,12/9/2018,14,3,0
11A_993_FY19,12/10/2018,15,1,0
11A_993_FY19,12/10/2018,15,2,0
11A_993_FY19,12/10/2018,15,3,0
ALP_4429_FY19,5/1/2019,1,1,0
ALP_4429_FY19,5/1/2019,1,2,0
ALP_4429_FY19,5/1/2019,1,3,0
ALP_4429_FY19,5/2/2019,2,1,0
ALP_4429_FY19,5/2/2019,2,2,0
ALP_4429_FY19,5/2/2019,2,3,0
ALP_4429_FY19,5/3/2019,3,1,0
ALP_4429_FY19,5/3/2019,3,2,0
ALP_4429_FY19,5/3/2019,3,3,0
ALP_4429_FY19,5/4/2019,4,1,0
ALP_4429_FY19,5/4/2019,4,2,0
ALP_4429_FY19,5/4/2019,4,3,0
ALP_4429_FY19,5/5/2019,5,1,0
ALP_4429_FY19,5/5/2019,5,2,0
ALP_4429_FY19,5/5/2019,5,3,0
ALP_4429_FY19,5/6/2019,6,1,0
ALP_4429_FY19,5/6/2019,6,2,0
ALP_4429_FY19,5/6/2019,6,3,0
ALP_4429_FY19,5/7/2019,7,1,0
ALP_4429_FY19,5/7/2019,7,2,0
ALP_4429_FY19,5/7/2019,7,3,0
ALP_4429_FY19,5/8/2019,8,1,0
ALP_4429_FY19,5/8/2019,8,2,0
ALP_4429_FY19,5/8/2019,8,3,0
ALP_4429_FY19,5/9/2019,9,1,0
ALP_4429_FY19,5/9/2019,9,2,0
ALP_4429_FY19,5/9/2019,9,3,0
ALP_4429_FY19,5/10/2019,10,1,0
ALP_4429_FY19,5/10/2019,10,2,0
ALP_4429_FY19,5/10/2019,10,3,0
ALP_4429_FY19,5/11/2019,11,1,0
ALP_4429_FY19,5/11/2019,11,2,0
ALP_4429_FY19,5/11/2019,11,3,0
ALP_4429_FY19,5/12/2019,12,1,0
ALP_4429_FY19,5/12/2019,12,2,0
ALP_4429_FY19,5/12/2019,12,3,0
ALP_4429_FY19,5/13/2019,13,1,0
ALP_4429_FY19,5/13/2019,13,2,0
ALP_4429_FY19,5/13/2019,13,3,0
ALP_4429_FY19,5/14/2019,14,1,0
ALP_4429_FY19,5/14/2019,14,2,0
ALP_4429_FY19,5/14/2019,14,3,0
ALP_4429_FY19,5/15/2019,15,1,0
ALP_4429_FY19,5/15/2019,15,2,0
ALP_4429_FY19,5/15/2019,15,3,0
ALP_4429_FY19,5/16/2019,16,1,0
ALP_4429_FY19,5/16/2019,16,2,0
ALP_4429_FY19,5/16/2019,16,3,0
ALP_4429_FY19,5/17/2019,17,1,0
ALP_4429_FY19,5/17/2019,17,2,0
ALP_4429_FY19,5/17/2019,17,3,0
ALP_4533_FY19,9/7/2019,1,1,0
ALP_4533_FY19,9/7/2019,1,2,0
ALP_4533_FY19,9/7/2019,1,3,0
ALP_4533_FY19,9/8/2019,2,1,0
ALP_4533_FY19,9/8/2019,2,2,0
ALP_4533_FY19,9/8/2019,2,3,0
ALP_4533_FY19,9/9/2019,3,1,0
ALP_4533_FY19,9/9/2019,3,2,0
ALP_4533_FY19,9/9/2019,3,3,0
ALP_4533_FY19,9/10/2019,4,1,0
ALP_4533_FY19,9/10/2019,4,2,0
ALP_4533_FY19,9/10/2019,4,3,0
ALP_4533_FY19,9/11/2019,5,1,0
ALP_4533_FY19,9/11/2019,5,2,0
ALP_4533_FY19,9/11/2019,5,3,0
ALP_4533_FY19,9/12/2019,6,1,0
ALP_4533_FY19,9/12/2019,6,2,0
ALP_4533_FY19,9/12/2019,6,3,0
NCR_6186_FY19,10/18/2019,1,1,0
NCR_6186_FY19,10/18/2019,1,2,0
NCR_6186_FY19,10/18/2019,1,3,0
NCR_6186_FY19,10/19/2019,2,1,0
NCR_6186_FY19,10/19/2019,2,2,0
NCR_6186_FY19,10/19/2019,2,3,0
NCR_6186_FY19,10/20/2019,3,1,0
NCR_6186_FY19,10/20/2019,3,2,0
NCR_6186_FY19,10/20/2019,3,3,0
NCR_6186_FY19,10/21/2019,4,1,0
NCR_6186_FY19,10/21/2019,4,2,0
NCR_6186_FY19,10/21/2019,4,3,0
NCR_6186_FY19,10/22/2019,5,1,0
NCR_6186_FY19,10/22/2019,5,2,0
NCR_6186_FY19,10/22/2019,5,3,0
NCR_6728_FY19,8/20/2019,1,1,0
NCR_6728_FY19,8/20/2019,1,2,0
NCR_6728_FY19,8/20/2019,1,3,0
NCR_6728_FY19,8/21/2019,2,1,0
NCR_6728_FY19,8/21/2019,2,2,0
NCR_6728_FY19,8/21/2019,2,3,0
NCR_6728_FY19,8/22/2019,3,1,0
NCR_6728_FY19,8/22/2019,3,2,0
NCR_6728_FY19,8/22/2019,3,3,0
NCR_6728_FY19,8/23/2019,4,1,1
NCR_6728_FY19,8/23/2019,4,2,0
NCR_6728_FY19,8/23/2019,4,3,0
NCR_6728_FY19,8/24/2019,5,1,1
NCR_6728_FY19,8/24/2019,5,2,0
NCR_6728_FY19,8/24/2019,5,3,0
NCR_6728_FY19,8/25/2019,6,1,0
NCR_6728_FY19,8/25/2019,6,2,1
NCR_6728_FY19,8/25/2019,6,3,0
NCR_6728_FY19,8/26/2019,7,1,0
NCR_6728_FY19,8/26/2019,7,2,0
NCR_6728_FY19,8/26/2019,7,3,0
NCR_6833_FY19,5/1/2019,1,1,1
NCR_6833_FY19,5/1/2019,1,2,0
NCR_6833_FY19,5/1/2019,1,3,0
NCR_6833_FY19,5/2/2019,2,1,0
NCR_6833_FY19,5/2/2019,2,2,1
NCR_6833_FY19,5/2/2019,2,3,0
NCR_6833_FY19,5/3/2019,3,1,1
NCR_6833_FY19,5/3/2019,3,2,1
NCR_6833_FY19,5/3/2019,3,3,0
NCR_6833_FY19,5/4/2019,4,1,1
NCR_6833_FY19,5/4/2019,4,2,1
NCR_6833_FY19,5/4/2019,4,3,0
NCR_6833_FY19,5/5/2019,5,1,1
NCR_6833_FY19,5/5/2019,5,2,1
NCR_6833_FY19,5/5/2019,5,3,1
NCR_6833_FY19,5/6/2019,6,1,0
NCR_6833_FY19,5/6/2019,6,2,1
NCR_6833_FY19,5/6/2019,6,3,0
NCR_6833_FY19,5/7/2019,7,1,0
NCR_6833_FY19,5/7/2019,7,2,1
NCR_6833_FY19,5/7/2019,7,3,0
NCR_6937_FY19,6/3/2019,1,1,0
NCR_6937_FY19,6/3/2019,1,2,0
NCR_6937_FY19,6/3/2019,1,3,0
NCR_6937_FY19,6/4/2019,2,1,0
NCR_6937_FY19,6/4/2019,2,2,0
NCR_6937_FY19,6/4/2019,2,3,0
NCR_6937_FY19,6/5/2019,3,1,0
NCR_6937_FY19,6/5/2019,3,2,0
NCR_6937_FY19,6/5/2019,3,3,0
NCR_6937_FY19,6/6/2019,4,1,0
NCR_6937_FY19,6/6/2019,4,2,0
NCR_6937_FY19,6/6/2019,4,3,0
NCR_6937_FY19,6/7/2019,5,1,0
NCR_6937_FY19,6/7/2019,5,2,0
NCR_6937_FY19,6/7/2019,5,3,0
NCR_6937_FY19,6/8/2019,6,1,0
NCR_6937_FY19,6/8/2019,6,2,1
NCR_6937_FY19,6/8/2019,6,3,0
NCR_6937_FY19,6/9/2019,7,1,1
NCR_6937_FY19,6/9/2019,7,2,0
NCR_6937_FY19,6/9/2019,7,3,0
NCR_6937_FY19,6/10/2019,8,1,0
NCR_6937_FY19,6/10/2019,8,2,1
NCR_6937_FY19,6/10/2019,8,3,0
NCR_6937_FY19,6/11/2019,9,1,1
NCR_6937_FY19,6/11/2019,9,2,0
NCR_6937_FY19,6/11/2019,9,3,0
NCR_6937_FY19,6/12/2019,10,1,1
NCR_6937_FY19,6/12/2019,10,2,0
NCR_6937_FY19,6/12/2019,10,3,0
NCR_6937_FY19,6/13/2019,11,1,0
NCR_6937_FY19,6/13/2019,11,2,0
NCR_6937_FY19,6/13/2019,11,3,0
NCR_6938_FY19,2/26/2019,1,1,0
NCR_6938_FY19,2/26/2019,1,2,0
NCR_6938_FY19,2/26/2019,1,3,0
NCR_6938_FY19,2/27/2019,2,1,1
NCR_6938_FY19,2/27/2019,2,2,1
NCR_6938_FY19,2/27/2019,2,3,0
NCR_6938_FY19,2/28/2019,3,1,1
NCR_6938_FY19,2/28/2019,3,2,0
NCR_6938_FY19,2/28/2019,3,3,0
NCR_6938_FY19,3/1/2019,4,1,1
NCR_6938_FY19,3/1/2019,4,2,1
NCR_6938_FY19,3/1/2019,4,3,0
NCR_6938_FY19,3/2/2019,5,1,0
NCR_6938_FY19,3/2/2019,5,2,1
NCR_6938_FY19,3/2/2019,5,3,0
NCR_6938_FY19,3/3/2019,6,1,0
NCR_6938_FY19,3/3/2019,6,2,0
NCR_6938_FY19,3/3/2019,6,3,0
NCR_6938_FY19,3/4/2019,7,1,1
NCR_6938_FY19,3/4/2019,7,2,0
NCR_6938_FY19,3/4/2019,7,3,1
NCR_6938_FY19,3/5/2019,8,1,0
NCR_6938_FY19,3/5/2019,8,2,0
NCR_6938_FY19,3/5/2019,8,3,0
NCR_8231_FY19,8/9/2019,1,1,0
NCR_8231_FY19,8/9/2019,1,2,0
NCR_8231_FY19,8/9/2019,1,3,0
NCR_8231_FY19,8/10/2019,2,1,0
NCR_8231_FY19,8/10/2019,2,2,0
NCR_8231_FY19,8/10/2019,2,3,0
NCR_8231_FY19,8/11/2019,3,1,0
NCR_8231_FY19,8/11/2019,3,2,0
NCR_8231_FY19,8/11/2019,3,3,1
NCR_8231_FY19,8/12/2019,4,1,0
NCR_8231_FY19,8/12/2019,4,2,0
NCR_8231_FY19,8/12/2019,4,3,1
NCR_8231_FY19,8/13/2019,5,1,0
NCR_8231_FY19,8/13/2019,5,2,0
NCR_8231_FY19,8/13/2019,5,3,1
NCR_8231_FY19,8/14/2019,6,1,0
NCR_8231_FY19,8/14/2019,6,2,0
NCR_8231_FY19,8/14/2019,6,3,0
NTR_6309_FY19,7/19/2019,1,1,0
NTR_6309_FY19,7/19/2019,1,2,0
NTR_6309_FY19,7/19/2019,1,3,0
NTR_6309_FY19,7/20/2019,2,1,0
NTR_6309_FY19,7/20/2019,2,2,0
NTR_6309_FY19,7/20/2019,2,3,1
NTR_6309_FY19,7/21/2019,3,1,0
NTR_6309_FY19,7/21/2019,3,2,0
NTR_6309_FY19,7/21/2019,3,3,0
NTR_6309_FY19,7/22/2019,4,1,0
NTR_6309_FY19,7/22/2019,4,2,0
NTR_6309_FY19,7/22/2019,4,3,0
NTR_6309_FY19,7/23/2019,5,1,0
NTR_6309_FY19,7/23/2019,5,2,0
NTR_6309_FY19,7/23/2019,5,3,0
NTR_6426_FY19,11/18/2019,1,1,0
NTR_6426_FY19,11/18/2019,1,2,0
NTR_6426_FY19,11/18/2019,1,3,0
NTR_6426_FY19,11/19/2019,2,1,0
NTR_6426_FY19,11/19/2019,2,2,0
NTR_6426_FY19,11/19/2019,2,3,0
NTR_6426_FY19,11/20/2019,3,1,0
NTR_6426_FY19,11/20/2019,3,2,0
NTR_6426_FY19,11/20/2019,3,3,0
NTR_6426_FY19,11/21/2019,4,1,0
NTR_6426_FY19,11/21/2019,4,2,0
NTR_6426_FY19,11/21/2019,4,3,0
NTR_6426_FY19,11/22/2019,5,1,0
NTR_6426_FY19,11/22/2019,5,2,0
NTR_6426_FY19,11/22/2019,5,3,0
NTR_6426_FY19,11/23/2019,6,1,0
NTR_6426_FY19,11/23/2019,6,2,0
NTR_6426_FY19,11/23/2019,6,3,0
NTR_6426_FY19,11/24/2019,7,1,0
NTR_6426_FY19,11/24/2019,7,2,0
NTR_6426_FY19,11/24/2019,7,3,0
NTR_6529_FY19,3/6/2019,1,1,0
NTR_6529_FY19,3/6/2019,1,2,0
NTR_6529_FY19,3/6/2019,1,3,0
NTR_6529_FY19,3/7/2019,2,1,0
NTR_6529_FY19,3/7/2019,2,2,0
NTR_6529_FY19,3/7/2019,2,3,0
NTR_6529_FY19,3/8/2019,3,1,0
NTR_6529_FY19,3/8/2019,3,2,0
NTR_6529_FY19,3/8/2019,3,3,0
NTR_6529_FY19,3/9/2019,4,1,0
NTR_6529_FY19,3/9/2019,4,2,0
NTR_6529_FY19,3/9/2019,4,3,0
NTR_6529_FY19,3/10/2019,5,1,0
NTR_6529_FY19,3/10/2019,5,2,0
NTR_6529_FY19,3/10/2019,5,3,0
NTR_6529_FY19,3/11/2019,6,1,1
NTR_6529_FY19,3/11/2019,6,2,0
NTR_6529_FY19,3/11/2019,6,3,0
NTR_6529_FY19,3/12/2019,7,1,1
NTR_6529_FY19,3/12/2019,7,2,0
NTR_6529_FY19,3/12/2019,7,3,1
NTR_6529_FY19,3/13/2019,8,1,0
NTR_6529_FY19,3/13/2019,8,2,0
NTR_6529_FY19,3/13/2019,8,3,0
NTR_6529_FY19,3/14/2019,9,1,0
NTR_6529_FY19,3/14/2019,9,2,0
NTR_6529_FY19,3/14/2019,9,3,0
NTR_6529_FY19,3/15/2019,10,1,0
NTR_6529_FY19,3/15/2019,10,2,0
NTR_6529_FY19,3/15/2019,10,3,0
NTR_6529_FY19,3/16/2019,11,1,0
NTR_6529_FY19,3/16/2019,11,2,0
NTR_6529_FY19,3/16/2019,11,3,0
NTR_6529_FY19,3/17/2019,12,1,0
NTR_6529_FY19,3/17/2019,12,2,0
NTR_6529_FY19,3/17/2019,12,3,0
NTR_6529_FY19,3/18/2019,13,1,0
NTR_6529_FY19,3/18/2019,13,2,0
NTR_6529_FY19,3/18/2019,13,3,0
NTR_6529_FY19,3/19/2019,14,1,0
NTR_6529_FY19,3/19/2019,14,2,0
NTR_6529_FY19,3/19/2019,14,3,0
NTR_6529_FY19,3/20/2019,15,1,0
NTR_6529_FY19,3/20/2019,15,2,0
NTR_6529_FY19,3/20/2019,15,3,0
NTR_6529_FY19,3/21/2019,16,1,0
NTR_6529_FY19,3/21/2019,16,2,0
NTR_6529_FY19,3/21/2019,16,3,0
NTR_6530_FY19,12/19/2019,1,1,0
NTR_6530_FY19,12/19/2019,1,2,0
NTR_6530_FY19,12/19/2019,1,3,0
NTR_6530_FY19,12/20/2019,2,1,0
NTR_6530_FY19,12/20/2019,2,2,0
NTR_6530_FY19,12/20/2019,2,3,0
NTR_6530_FY19,12/21/2019,3,1,0
NTR_6530_FY19,12/21/2019,3,2,0
NTR_6530_FY19,12/21/2019,3,3,0
NTR_6530_FY19,12/22/2019,4,1,0
NTR_6530_FY19,12/22/2019,4,2,0
NTR_6530_FY19,12/22/2019,4,3,0
NTR_6530_FY19,12/23/2019,5,1,0
NTR_6530_FY19,12/23/2019,5,2,0
NTR_6530_FY19,12/23/2019,5,3,0
NTR_6530_FY19,12/24/2019,6,1,0
NTR_6530_FY19,12/24/2019,6,2,0
NTR_6530_FY19,12/24/2019,6,3,0
NTR_6530_FY19,12/25/2019,7,1,0
NTR_6530_FY19,12/25/2019,7,2,0
NTR_6530_FY19,12/25/2019,7,3,0
NTR_6530_FY19,12/26/2019,8,1,0
NTR_6530_FY19,12/26/2019,8,2,0
NTR_6530_FY19,12/26/2019,8,3,0
NTR_6530_FY19,12/27/2019,9,1,0
NTR_6530_FY19,12/27/2019,9,2,0
NTR_6530_FY19,12/27/2019,9,3,0
NTR_6530_FY19,12/28/2019,10,1,0
NTR_6530_FY19,12/28/2019,10,2,0
NTR_6530_FY19,12/28/2019,10,3,0
NTR_6530_FY19,12/29/2019,11,1,0
NTR_6530_FY19,12/29/2019,11,2,0
NTR_6530_FY19,12/29/2019,11,3,0
NTR_6530_FY19,12/30/2019,12,1,0
NTR_6530_FY19,12/30/2019,12,2,0
NTR_6530_FY19,12/30/2019,12,3,0
NTR_6530_FY19,12/31/2019,13,1,0
NTR_6530_FY19,12/31/2019,13,2,0
NTR_6530_FY19,12/31/2019,13,3,0
NTR_6532_FY19,5/28/2019,1,1,0
NTR_6532_FY19,5/28/2019,1,2,0
NTR_6532_FY19,5/28/2019,1,3,0
NTR_6532_FY19,5/29/2019,2,1,0
NTR_6532_FY19,5/29/2019,2,2,0
NTR_6532_FY19,5/29/2019,2,3,0
NTR_6532_FY19,5/30/2019,3,1,0
NTR_6532_FY19,5/30/2019,3,2,0
NTR_6532_FY19,5/30/2019,3,3,0
NTR_6532_FY19,5/31/2019,4,1,0
NTR_6532_FY19,5/31/2019,4,2,0
NTR_6532_FY19,5/31/2019,4,3,0
NTR_6532_FY19,6/1/2019,5,1,0
NTR_6532_FY19,6/1/2019,5,2,0
NTR_6532_FY19,6/1/2019,5,3,0
NTR_6532_FY19,6/2/2019,6,1,0
NTR_6532_FY19,6/2/2019,6,2,0
NTR_6532_FY19,6/2/2019,6,3,0
NTR_6532_FY19,6/3/2019,7,1,0
NTR_6532_FY19,6/3/2019,7,2,0
NTR_6532_FY19,6/3/2019,7,3,0
NTR_6532_FY19,6/4/2019,8,1,0
NTR_6532_FY19,6/4/2019,8,2,0
NTR_6532_FY19,6/4/2019,8,3,0
NTR_6532_FY19,6/5/2019,9,1,0
NTR_6532_FY19,6/5/2019,9,2,0
NTR_6532_FY19,6/5/2019,9,3,0
NTR_6626_FY19,2/26/2019,1,1,0
NTR_6626_FY19,2/26/2019,1,2,0
NTR_6626_FY19,2/26/2019,1,3,0
NTR_6626_FY19,2/27/2019,2,1,0
NTR_6626_FY19,2/27/2019,2,2,0
NTR_6626_FY19,2/27/2019,2,3,0
NTR_6626_FY19,2/28/2019,3,1,0
NTR_6626_FY19,2/28/2019,3,2,0
NTR_6626_FY19,2/28/2019,3,3,0
NTR_6626_FY19,3/1/2019,4,1,0
NTR_6626_FY19,3/1/2019,4,2,0
NTR_6626_FY19,3/1/2019,4,3,1
NTR_6626_FY19,3/2/2019,5,1,0
NTR_6626_FY19,3/2/2019,5,2,0
NTR_6626_FY19,3/2/2019,5,3,0
NTR_6626_FY19,3/3/2019,6,1,0
NTR_6626_FY19,3/3/2019,6,2,0
NTR_6626_FY19,3/3/2019,6,3,0
NTR_6626_FY19,3/4/2019,7,1,0
NTR_6626_FY19,3/4/2019,7,2,0
NTR_6626_FY19,3/4/2019,7,3,0
NTR_6626_FY19,3/5/2019,8,1,0
NTR_6626_FY19,3/5/2019,8,2,0
NTR_6626_FY19,3/5/2019,8,3,0
NTR_6626_FY19,3/6/2019,9,1,0
NTR_6626_FY19,3/6/2019,9,2,0
NTR_6626_FY19,3/6/2019,9,3,0
NTR_6636_FY19,12/14/2018,1,1,0
NTR_6636_FY19,12/14/2018,1,2,0
NTR_6636_FY19,12/14/2018,1,3,0
NTR_6636_FY19,12/26/2019,1,1,0
NTR_6636_FY19,12/26/2019,1,2,0
NTR_6636_FY19,12/26/2019,1,3,0
NTR_6636_FY19,12/27/2019,2,1,0
NTR_6636_FY19,12/27/2019,2,2,0
NTR_6636_FY19,12/27/2019,2,3,0
NTR_6636_FY19,12/28/2019,3,1,0
NTR_6636_FY19,12/28/2019,3,2,0
NTR_6636_FY19,12/28/2019,3,3,0
NTR_6636_FY19,12/29/2019,4,1,0
NTR_6636_FY19,12/29/2019,4,2,0
NTR_6636_FY19,12/29/2019,4,3,0
NTR_6636_FY19,12/30/2019,5,1,0
NTR_6636_FY19,12/30/2019,5,2,0
NTR_6636_FY19,12/30/2019,5,3,0
NTR_6636_FY19,12/31/2019,6,1,0
NTR_6636_FY19,12/31/2019,6,2,0
NTR_6636_FY19,12/31/2019,6,3,0
NTR_6743_FY19,5/7/2019,1,1,0
NTR_6743_FY19,5/7/2019,1,2,0
NTR_6743_FY19,5/7/2019,1,3,0
NTR_6743_FY19,5/8/2019,2,1,0
NTR_6743_FY19,5/8/2019,2,2,0
NTR_6743_FY19,5/8/2019,2,3,0
NTR_6743_FY19,5/9/2019,3,1,1
NTR_6743_FY19,5/9/2019,3,2,0
NTR_6743_FY19,5/9/2019,3,3,0
NTR_6743_FY19,5/10/2019,4,1,0
NTR_6743_FY19,5/10/2019,4,2,0
NTR_6743_FY19,5/10/2019,4,3,0
